ID,price,countofbedrooms,countofbathrooms,size,minimumtosubway,buildingage,haswasher,haselevator,hasdishwasher,hasgym
2820,8400,2.0,2,1447,5,2,0,0,0,0
2821,3300,2.0,1,900,1,86,0,0,0,0
2822,5295,2.0,2,1015,8,29,0,1,0,1
2823,6995,1.0,1,1000,1,109,0,0,0,0
2824,12000,2.0,2,2300,2,109,0,0,0,0
2825,2600,0.0,1,525,5,101,0,0,0,0
2826,6200,4.0,2,1500,4,116,0,0,0,0
2827,3895,0.0,1,474,5,13,0,0,0,0
2828,2695,1.0,1,750,3,90,0,0,0,0
2829,2695,0.0,1,440,3,37,0,1,0,1
2830,3195,1.0,1,625,4,30,0,1,1,1
2831,12500,2.0,2,1994,1,14,0,0,0,0
2832,3150,1.0,1,730,9,57,0,0,0,0
2833,3800,1.0,1,700,10,9,1,0,1,0
2834,10400,2.0,2,1260,3,11,0,0,0,0
2835,5454,2.0,2,1200,1,51,0,0,0,0
2836,3400,1.0,1,795,0,48,0,1,0,0
2837,3395,1.0,1,775,4,106,0,0,0,0
2838,3525,1.0,1,642,4,18,0,1,0,1
2839,2295,1.0,1,585,6,96,0,0,0,0
2840,2600,0.0,1,513,2,31,0,1,1,1
2841,4700,2.0,2,1000,4,30,0,1,1,1
2842,3350,1.0,1,667,2,9,0,0,0,0
2843,7350,2.0,2,1090,2,17,0,0,0,0
2844,3100,1.0,1,750,3,90,0,0,0,0
2845,6840,3.0,2,1285,7,33,0,0,0,1
2846,7300,2.0,2,1333,43,8,0,0,0,0
2847,2700,1.0,1,700,6,101,0,0,0,0
2848,3495,2.0,1,1000,4,91,0,0,0,0
2849,7800,3.0,2,1425,3,54,0,1,1,1
2850,2750,0.0,1,500,3,28,0,1,1,0
2851,16900,2.0,2,1599,2,56,1,1,1,1
2852,5975,2.0,2,1224,1,19,0,0,0,0
2853,6115,2.0,2,1030,7,5,0,0,0,0
2854,6045,1.0,1,747,3,6,0,0,0,0
2855,3020,3.0,2,1774,4,8,0,0,1,0
2856,2895,0.0,1,495,2,85,0,0,0,0
2857,3500,0.0,1,615,2,38,0,0,0,0
2858,10000,2.0,2,1508,1,89,0,1,1,0
2859,1500,0.0,1,639,3,106,0,0,0,0
2860,6900,1.0,1,980,2,75,0,0,0,0
2861,3800,1.0,1,650,6,8,0,0,0,0
2862,5100,2.0,2,1012,12,32,0,0,0,0
2863,15000,3.0,3,2300,4,111,0,1,0,0
2864,3195,2.0,1,800,8,115,0,0,0,0
2865,12495,3.0,3,1847,4,7,0,0,0,0
2866,8995,2.0,2,1600,3,91,0,0,0,0
2867,3250,0.0,1,726,1,76,1,0,1,0
2868,4360,1.0,1,704,3,54,0,0,0,0
2869,3095,0.0,1,520,4,19,0,0,0,0
2870,2995,1.0,1,600,8,96,0,1,0,1
2871,3650,1.0,1,700,13,9,0,0,0,0
2872,2900,0.0,1,549,7,16,0,0,0,0
2873,4000,1.0,1,750,3,31,0,1,0,0
2874,4047,1.0,1,659,1,29,0,0,0,0
2875,4200,1.0,1,950,1,76,1,0,0,0
2876,18000,3.0,2,2316,5,102,0,0,0,0
2877,3595,2.0,2,1068,3,12,0,0,0,0
2878,14950,3.0,2,2200,3,1,0,0,0,0
2879,8500,2.0,2,1322,5,84,1,1,0,0
2880,5000,3.0,2,1200,3,96,0,0,0,0
2881,10905,3.0,2,1400,6,6,0,0,0,0
2882,3695,1.0,1,520,2,29,0,1,0,0
2883,4355,1.0,1,821,6,14,0,0,0,0
2884,14900,2.0,2,1600,2,56,1,1,1,1
2885,5050,0.0,1,885,3,52,0,0,0,0
2886,3395,1.0,1,700,10,4,0,1,0,0
2887,5500,2.0,1,1200,5,80,0,0,0,0
2888,3088,0.0,1,565,13,1,0,0,0,0
2889,7500,2.0,2,1287,5,110,1,1,1,1
2890,3775,1.0,1,660,2,120,0,0,0,0
2891,4500,1.0,1,1052,7,16,0,0,0,0
2892,8100,2.0,2,1565,5,37,0,0,0,0
2893,3276,0.0,1,557,4,47,1,0,1,0
2894,2650,0.5,1,600,4,52,0,0,0,0
2895,1995,1.0,1,475,8,91,0,0,0,0
2896,13250,2.0,2,1576,5,2,0,0,0,0
2897,3225,1.0,1,684,2,90,1,1,1,1
2898,6900,1.0,1,1000,1,109,0,0,0,0
2899,7500,2.0,2,1700,1,95,0,0,1,0
2900,3650,1.0,1,800,5,30,1,1,0,1
2901,13800,2.0,2,1410,43,8,0,1,1,0
2902,3200,0.0,1,515,0,87,0,1,0,0
2903,2630,0.0,1,529,7,29,0,0,1,0
2904,2245,0.0,1,600,7,9,0,0,0,0
2905,2450,1.0,1,650,4,116,0,0,0,0
2906,3500,1.0,1,840,2,13,0,1,1,0
2907,4300,1.0,1,650,2,89,1,1,1,0
2908,2550,1.0,1,550,2,96,0,0,0,0
2909,3095,0.0,1,570,4,15,0,0,0,0
2910,3600,1.0,1,629,7,39,1,0,1,0
2911,2700,1.0,1,550,4,106,0,0,0,0
2912,7246,2.0,2,1080,1,89,0,0,0,0
2913,2400,0.0,1,500,8,29,0,0,1,0
2914,2250,0.0,1,400,4,96,0,1,1,1
2915,2800,2.0,1,600,5,116,0,0,0,0
2916,2390,0.0,1,505,1,75,1,0,0,0
2917,3300,0.0,1,615,2,38,0,1,0,0
2918,7950,2.0,2,1487,9,15,1,1,1,0
2919,2700,0.0,1,575,6,53,1,1,1,1
2920,7556,3.0,3,1967,16,65,1,1,0,1
2921,7995,2.0,2,868,3,115,0,0,0,0
2922,4175,1.0,1,707,2,13,0,0,0,0
2923,7250,2.0,2,1127,2,10,0,1,0,0
2924,2375,1.0,1,600,9,59,0,0,0,0
2925,5500,2.0,2,1078,2,25,0,1,1,1
2926,7550,2.0,2,1510,5,2,0,0,0,0
2927,2850,0.0,1,579,1,104,0,0,0,0
2928,4300,2.0,1,896,1,75,0,1,0,1
2929,5275,1.0,1,688,3,11,0,0,0,0
2930,1900,0.0,1,300,3,116,1,1,1,0
2931,3795,1.0,1,862,4,108,0,0,0,0
2932,4795,3.0,2,1000,1,12,1,1,1,0
2933,5000,1.0,1,836,2,10,0,0,0,0
2934,5758,2.0,2,1079,4,47,0,0,0,0
2935,6300,1.0,2,1000,4,33,0,0,0,0
2936,2495,0.0,1,500,2,56,0,1,0,0
2937,3795,1.0,1,688,0,87,0,0,0,0
2938,4995,2.0,2,1779,4,96,0,1,0,0
2939,6115,2.0,2,1033,8,16,0,1,0,0
2940,2365,0.0,1,400,2,91,0,0,0,0
2941,5020,2.0,2,962,10,16,0,0,0,0
2942,5651,2.0,2,1022,4,47,0,0,0,0
2943,7700,3.0,3,1400,4,27,1,1,1,0
2944,3575,1.0,1,591,6,113,1,1,1,0
2945,4600,2.0,1,1100,9,81,1,1,0,1
2946,3700,1.0,1,892,16,65,0,1,0,0
2947,7450,2.0,1,1000,3,61,0,0,0,0
2948,4625,1.0,1,750,6,11,1,0,1,1
2949,4725,1.0,1,715,2,17,0,0,0,0
2950,3162,1.0,1,812,5,52,0,0,0,0
2951,3000,1.0,1,894,7,9,0,0,0,0
2952,4720,1.0,1,691,4,2,0,0,0,0
2953,4700,1.0,1,651,4,16,0,0,0,0
2954,11000,4.0,3,2127,4,10,0,0,0,0
2955,2500,0.0,1,550,5,52,0,1,0,0
2956,3495,1.0,1,750,3,51,0,0,0,0
2957,3990,1.0,1,700,2,9,0,0,0,0
2958,4200,1.0,1,650,1,31,0,0,0,0
2959,2000,1.0,1,850,2,106,0,0,0,0
2960,3600,0.0,1,650,10,0,0,0,0,0
2961,7000,2.0,2,1329,8,9,1,1,1,0
2962,6000,1.0,1,1100,6,48,0,1,0,1
2963,2850,1.0,1,600,0,48,0,1,0,1
2964,7800,2.0,2,1800,2,75,0,1,0,0
2965,10000,3.0,2,1935,1,29,0,0,0,0
2966,4300,1.0,1,832,10,53,0,0,0,0
2967,15750,4.0,3,2500,3,116,0,0,0,0
2968,12500,3.0,3,1866,7,6,0,1,1,0
2969,5000,1.0,1,631,2,11,0,1,1,0
2970,2100,0.0,1,400,6,101,0,0,0,0
2971,2900,1.0,1,724,10,7,0,0,0,0
2972,2895,0.0,1,355,9,0,0,0,0,0
2973,3450,1.0,1,828,5,86,0,1,0,1
2974,9400,3.0,3,2010,4,31,0,1,0,1
2975,1950,1.0,1,600,14,106,0,0,0,0
2976,2050,1.0,1,400,6,101,0,0,0,0
2977,3500,2.0,2,756,17,15,0,0,0,0
2978,3100,0.0,1,600,1,88,0,0,0,0
2979,7995,2.0,2,1200,2,124,0,0,0,0
2980,3800,1.0,1,750,5,87,0,0,0,0
2981,4269,2.0,1,1013,2,48,0,0,0,0
2982,3100,2.0,1,1000,4,91,0,0,0,0
2983,2850,0.0,1,600,2,56,0,0,0,0
2984,4895,2.0,2,1000,1,24,0,0,0,0
2985,3600,1.0,1,800,4,85,1,1,0,1
2986,3100,0.0,1,597,3,10,1,1,0,1
2987,3300,1.0,1,800,3,116,0,0,0,0
2988,2900,0.0,1,550,2,84,0,0,0,0
2989,3575,1.0,1,685,9,15,0,0,0,0
2990,3300,1.0,1,753,6,30,0,0,0,0
2991,2600,0.0,1,620,10,18,0,0,0,0
2992,6995,3.0,2,1265,1,4,0,0,0,0
2993,5400,1.0,1,910,3,52,0,0,0,0
2994,8500,3.0,3,1650,6,36,0,1,1,1
2995,2725,0.0,1,600,3,51,1,1,0,1
2996,5000,1.0,1,860,1,51,0,0,0,0
2997,9900,2.0,2,1557,5,12,1,0,1,0
2998,1950,0.0,1,500,8,132,0,0,0,0
2999,3200,1.0,1,615,2,9,0,1,0,1
3000,7100,1.0,1,1250,2,1,0,0,0,0
3001,3450,1.0,1,747,2,90,0,0,0,0
3002,7000,1.0,1,936,2,1,0,0,0,0
3003,4300,1.0,1,760,4,9,1,1,1,1
3004,3995,1.5,1,900,12,36,0,1,1,0
3005,6189,2.0,2,963,4,19,0,0,0,0
3006,2750,2.0,1,800,4,96,0,0,0,0
3007,3295,0.0,1,540,3,13,0,1,0,1
3008,3665,2.0,2,850,6,106,0,0,0,0
3009,5600,1.0,1,900,1,11,1,0,1,0
3010,11500,3.0,2,2218,1,15,0,0,0,1
3011,3700,0.0,1,434,3,6,0,0,0,0
3012,11500,3.0,3,1600,7,14,0,0,0,0
3013,4000,1.0,1,670,1,28,1,1,0,1
3014,3100,2.0,1,1000,4,91,0,0,0,0
3015,4500,1.0,1,850,10,30,0,0,0,0
3016,3200,1.0,1,735,7,43,0,1,1,0
3017,10000,2.0,2,1251,0,2,0,0,0,0
3018,6850,2.0,2,1200,2,116,1,0,1,0
3019,2650,0.0,1,521,3,15,0,0,0,0
3020,3850,1.0,1,650,2,106,0,0,0,0
3021,12500,3.0,3,2124,6,102,0,1,1,1
3022,2650,0.0,1,403,2,28,0,0,0,1
3023,3300,1.0,1,641,6,37,0,1,0,0
3024,2950,0.0,1,526,4,12,0,0,0,0
3025,3480,2.0,2,1227,8,9,1,0,1,0
3026,4167,1.0,2,726,5,52,0,0,0,0
3027,4550,2.0,2,1300,3,86,0,0,1,0
3028,15000,3.0,3,2245,6,16,0,1,0,1
3029,3050,0.0,1,590,3,29,0,0,0,0
3030,3600,1.0,1,650,3,31,0,0,0,0
3031,4300,0.0,1,611,2,1,0,0,0,0
3032,2763,0.0,1,487,4,47,0,0,0,0
3033,5250,2.0,2,1198,4,7,0,0,0,0
3034,4500,1.0,1,786,6,28,0,1,0,1
3035,7999,2.0,2,1911,2,86,1,1,1,1
3036,4442,1.0,1,558,3,16,0,0,0,0
3037,8000,1.0,2,1238,2,43,0,0,0,0
3038,4700,2.0,2,1002,6,28,0,0,0,0
3039,7250,1.0,1,758,3,3,0,0,0,0
3040,9500,3.0,3,1698,43,10,1,1,0,0
3041,1925,0.0,1,425,3,90,0,0,0,0
3042,9167,2.0,2,1488,1,90,1,0,1,0
3043,2500,0.0,1,500,3,116,0,0,0,0
3044,3195,1.0,1,615,2,9,1,0,0,1
3045,3350,0.0,1,562,2,0,0,0,0,0
3046,3995,1.0,1,924,7,52,1,1,0,1
3047,3999,1.0,1,500,3,106,0,0,0,0
3048,3950,1.0,1,805,7,12,0,0,0,0
3049,5695,2.0,2,1000,4,7,1,1,1,1
3050,3820,1.0,1,665,8,16,0,0,0,0
3051,3753,0.0,1,523,1,29,0,0,0,0
3052,2795,2.0,1,750,11,91,1,0,0,0
3053,3600,1.0,1,764,7,29,0,0,0,0
3054,2695,1.0,1,575,9,116,0,0,0,0
3055,7425,1.0,2,1038,3,52,0,0,0,0
3056,4250,1.0,1,850,3,96,0,0,0,0
3057,9900,3.0,3,1685,3,15,0,1,0,1
3058,4400,1.5,1,1000,6,58,0,1,1,0
3059,2650,1.0,1,780,5,7,0,0,0,0
3060,6295,2.0,2,1300,4,15,0,1,1,1
3061,14995,2.0,2,2041,2,116,0,1,0,0
3062,12000,4.0,3,2468,10,116,0,1,0,0
3063,2800,1.0,1,600,10,30,0,0,0,0
3064,5300,2.0,2,1001,3,18,0,0,0,0
3065,2965,0.0,1,412,6,113,0,0,0,0
3066,6500,1.0,1,646,3,27,1,1,1,0
3067,3000,0.0,1,700,6,57,1,0,0,0
3068,4250,1.0,1,890,1,180,0,0,0,0
3069,4600,1.0,1,850,3,87,0,0,0,0
3070,3300,2.0,1,950,9,106,0,1,0,0
3071,3375,2.0,1,800,6,106,0,0,0,0
3072,3499,1.0,1,650,1,51,0,1,1,0
3073,9750,2.0,2,1518,4,10,0,0,0,0
3074,2625,0.0,1,520,1,104,0,0,0,0
3075,5400,1.0,1,811,6,5,0,0,0,0
3076,6900,2.0,2,1175,6,5,0,0,0,0
3077,2700,1.0,1,575,2,59,0,1,0,1
3078,4745,1.0,1,719,2,16,1,1,0,1
3079,2595,1.0,1,650,7,106,0,0,0,0
3080,4750,2.0,2,825,1,31,0,0,0,0
3081,3775,1.0,1,800,3,91,0,0,0,0
3082,5000,1.0,1,895,9,15,0,1,0,0
3083,3808,0.0,1,446,2,13,0,1,0,1
3084,5200,3.0,2,1012,12,32,0,1,0,1
3085,6100,1.0,1,991,3,11,0,1,1,0
3086,3500,1.0,1,800,3,29,0,1,0,1
3087,7750,2.0,2,1400,4,47,0,0,0,1
3088,3850,1.0,1,745,5,10,1,0,0,0
3089,6650,3.0,2,1040,4,37,0,0,0,0
3090,3300,1.0,1,850,11,77,0,0,0,0
3091,5600,1.0,1,982,7,6,1,0,1,0
3092,3300,1.0,1,750,3,96,0,0,0,0
3093,2800,0.0,1,516,0,87,0,0,1,0
3094,6000,2.0,2,1265,8,9,0,1,0,0
3095,2700,1.0,1,605,11,50,1,1,1,1
3096,6250,1.0,1,917,3,116,1,1,0,1
3097,2895,1.0,1,600,3,105,0,1,1,1
3098,4500,2.0,2,1000,6,28,0,1,0,0
3099,13000,2.0,2,1549,3,89,0,1,0,1
3100,5500,2.0,2,1100,10,10,0,0,0,0
3101,3750,1.0,1,950,3,57,0,1,0,0
3102,15000,4.0,3,2300,5,116,0,0,1,0
3103,4150,1.0,1,800,1,24,0,1,1,0
3104,2750,0.0,1,417,6,106,1,1,1,1
3105,3140,1.0,1,612,8,18,0,0,0,0
3106,4500,2.0,1,800,2,76,0,1,1,0
3107,4700,1.0,1,1000,4,93,1,1,0,1
3108,2775,0.0,1,499,1,112,0,0,0,0
3109,3100,0.0,1,549,2,84,0,0,0,0
3110,5740,2.0,2,1115,4,28,0,0,0,0
3111,4295,1.0,1,670,3,13,0,0,0,0
3112,3360,1.0,1,624,5,17,1,1,1,0
3113,4200,1.0,1,772,3,94,1,1,1,1
3114,2595,0.5,1,430,4,85,0,0,0,0
3115,2400,1.0,1,575,3,96,1,0,0,0
3116,4300,1.0,1,875,8,29,0,0,0,0
3117,6040,1.0,1,747,3,6,0,0,0,0
3118,9900,2.0,2,1164,8,10,0,0,0,0
3119,2800,1.0,1,650,11,43,0,0,1,1
3120,6995,1.0,1,550,3,106,0,0,0,0
3121,4450,3.0,1,905,4,115,0,0,0,0
3122,6700,3.0,2,1040,4,37,0,0,0,0
3123,11500,3.0,3,2744,0,94,0,1,0,0
3124,18000,3.0,2,2352,2,86,1,0,0,0
3125,7900,2.0,2,1437,1,19,0,1,1,0
3126,3500,1.0,1,900,4,116,0,0,0,0
3127,2395,0.0,1,400,8,86,0,0,0,0
3128,3970,1.0,1,577,1,29,0,0,0,0
3129,3133,1.0,1,676,2,48,0,0,0,0
3130,2600,0.0,1,650,2,31,1,1,1,0
3131,2975,1.0,1,700,3,88,0,0,0,0
3132,12000,1.0,2,2700,3,30,1,0,1,0
3133,6018,2.0,2,1260,7,39,0,0,0,0
3134,2650,0.0,1,408,3,57,0,0,0,0
3135,2680,1.0,1,600,8,39,0,1,0,0
3136,2995,1.0,1,600,2,51,0,0,0,0
3137,8000,2.0,3,1500,4,10,0,0,1,0
3138,3200,2.0,1,950,3,77,0,0,0,0
3139,1425,0.0,1,350,4,106,0,0,0,0
3140,16000,3.0,3,2184,11,8,0,1,1,1
3141,3800,1.0,1,620,2,30,0,0,0,0
3142,6000,2.0,2,951,5,10,0,0,0,0
3143,4900,3.0,1,792,6,116,0,0,0,0
3144,3200,1.0,1,712,2,9,0,1,1,0
3145,3525,2.0,2,777,6,106,1,1,1,1
3146,3650,0.0,1,489,3,16,0,0,0,0
3147,13000,3.0,3,1698,43,10,1,0,0,0
3148,3770,0.0,1,478,3,6,0,0,0,0
3149,2695,0.0,1,440,3,37,1,1,1,1
3150,17000,3.0,2,2200,3,1,0,0,0,0
3151,5495,2.0,2,1000,4,15,0,1,0,0
3152,3215,1.0,1,554,6,14,0,0,0,0
3153,3355,1.0,1,602,7,39,0,0,0,0
3154,8800,3.0,3,1685,11,15,0,0,0,0
3155,6179,2.0,2,1004,4,19,0,1,1,1
3156,3460,1.0,1,653,4,18,1,1,1,0
3157,2400,1.0,1,500,2,116,0,1,1,0
3158,4250,1.0,1,732,2,92,0,1,0,0
3159,2625,0.5,1,396,4,85,0,0,0,0
3160,3950,0.0,1,500,3,86,1,1,1,0
3161,3011,1.0,0,550,2,54,0,0,0,0
3162,5000,1.0,1,706,3,116,0,0,0,0
3163,3700,1.0,1,760,5,30,0,0,0,0
3164,2790,1.0,1,700,2,81,0,1,0,1
3165,6873,2.0,2,1231,2,16,0,0,0,0
3166,8500,2.0,2,1250,1,9,0,0,0,0
3167,7650,2.0,2,1266,2,11,1,0,1,0
3168,2600,2.0,1,950,3,116,0,0,0,0
3169,3450,0.0,1,550,4,12,0,0,0,0
3170,4400,2.0,2,1035,10,18,0,0,0,0
3171,2900,0.0,1,556,3,13,0,0,0,0
3172,3700,2.0,1,973,6,30,1,0,1,0
3173,3500,1.0,1,705,5,30,0,0,1,0
3174,2900,0.0,1,497,15,43,0,0,0,0
3175,1925,0.0,1,300,6,106,0,0,0,0
3176,4500,1.0,1,959,2,106,0,0,0,0
3177,4745,1.0,1,808,43,8,0,0,0,0
3178,3700,1.0,1,700,1,115,0,0,0,0
3179,2700,2.0,1,800,3,67,0,0,0,0
3180,3399,1.0,1,655,3,86,0,0,0,0
3181,6950,2.0,2,1273,1,31,0,1,0,0
3182,4362,1.0,1,616,2,16,1,0,1,1
3183,3300,2.0,1,793,8,29,0,0,0,0
3184,2050,1.0,1,550,8,106,0,1,1,1
3185,5200,4.0,2,2700,1,106,0,0,0,0
3186,4000,2.0,1,700,2,106,0,0,0,0
3187,13900,3.0,2,1980,12,9,0,1,0,0
3188,4300,1.0,1,895,4,90,0,0,1,0
3189,3340,1.0,1,650,3,30,0,0,0,0
3190,3655,1.0,1,586,2,99,0,1,1,0
3191,2295,1.0,1,670,2,11,0,0,0,0
3192,3500,1.0,1,700,2,96,0,0,0,0
3193,5950,1.0,1,967,2,11,0,0,0,0
3194,3650,0.0,1,548,1,5,1,0,0,0
3195,4344,1.0,1,586,3,16,0,0,1,0
3196,2800,1.0,1,600,11,96,0,0,0,0
3197,3495,1.0,1,700,3,88,0,0,0,0
3198,2700,1.0,1,650,1,54,0,0,0,0
3199,5000,1.0,1,620,4,2,0,0,0,0
3200,8500,2.0,2,1377,6,2,0,0,0,0
3201,2100,1.0,1,505,5,2,0,0,0,0
3202,6000,2.0,2,1166,2,58,1,1,0,0
3203,4200,1.0,1,601,3,29,0,0,0,0
3204,6395,2.0,2,1000,4,7,0,0,0,0
3205,3250,0.0,1,650,7,84,0,0,0,0
3206,4027,1.0,1,592,4,19,0,0,1,0
3207,2850,2.0,1,700,7,106,0,0,0,0
3208,8500,2.0,2,1215,5,84,0,1,0,1
3209,4260,1.0,1,664,2,13,0,0,0,0
3210,4009,1.0,1,650,12,4,0,0,0,0
3211,6150,2.0,2,1500,3,94,0,0,0,0
3212,3850,1.0,1,655,1,12,1,1,1,1
3213,4500,1.0,1,768,2,9,0,1,1,0
3214,4990,1.0,1,697,2,13,0,0,0,0
3215,5500,1.0,2,1467,9,87,0,0,0,0
3216,9000,1.0,1,1450,4,89,1,1,1,1
3217,3800,0.0,1,448,10,116,0,0,0,0
3218,10000,3.0,2,1612,3,11,0,0,0,0
3219,3350,3.0,2,1300,3,96,0,1,0,0
3220,2500,0.5,1,600,2,57,0,1,0,1
3221,4055,1.0,1,804,5,17,0,0,0,0
3222,3400,1.0,1,850,3,87,0,0,0,0
3223,1925,1.0,1,650,2,92,0,0,0,0
3224,7500,2.0,2,1400,5,9,1,1,0,1
3225,2100,0.0,1,408,3,106,0,0,0,0
3226,4965,1.0,1,688,2,8,0,0,0,0
3227,3050,0.0,1,600,10,30,0,0,0,0
3228,10900,2.0,2,1589,1,13,0,1,1,1
3229,2950,1.0,1,550,9,36,0,1,0,0
3230,3150,0.0,1,545,2,85,0,0,0,0
3231,1450,0.0,1,450,3,90,0,0,0,0
3232,2395,0.0,1,390,8,28,1,1,0,1
3233,4450,1.0,1,1122,4,52,0,0,0,0
3234,4850,1.0,1,936,1,52,0,0,0,0
3235,3662,1.0,1,643,4,2,0,0,0,0
3236,8995,1.0,2,1553,4,110,1,1,1,1
3237,3399,2.0,1,895,4,106,0,0,0,0
3238,15000,3.0,3,2000,2,53,0,0,1,0
3239,4000,1.0,1,783,1,33,0,0,0,0
3240,4200,1.0,1,750,1,29,0,1,0,0
3241,3500,1.0,1,768,3,53,0,0,0,0
3242,2500,2.0,1,900,4,106,0,0,0,0
3243,2550,0.0,1,481,5,116,0,0,1,0
3244,4965,1.0,1,814,1,89,0,0,0,0
3245,2550,0.0,1,475,6,55,0,0,0,0
3246,6520,2.0,2,1286,43,8,0,0,0,0
3247,4650,1.0,1,781,6,8,0,0,0,0
3248,6850,2.0,2,1404,43,10,0,0,0,0
3249,3400,1.0,1,602,7,39,0,0,0,0
3250,2050,0.0,1,450,8,96,0,0,0,0
3251,2350,0.0,1,425,7,27,0,0,0,0
3252,16000,3.0,3,2408,5,3,0,0,0,0
3253,3428,1.0,1,595,9,86,0,0,0,0
3254,17900,3.0,2,3680,4,106,1,1,0,0
3255,9150,2.0,2,1410,5,2,0,0,0,0
3256,4020,1.0,1,750,3,15,0,0,0,0
3257,1895,1.0,1,725,1,0,0,0,0,0
3258,4330,1.0,1,664,2,13,0,0,0,0
3259,4430,1.0,1,884,5,17,0,0,0,0
3260,4930,1.0,1,582,7,5,0,0,0,0
3261,6250,2.0,2,976,1,31,1,1,1,1
3262,1850,2.0,1,520,4,96,0,0,0,0
3263,3950,0.0,1,600,2,77,0,0,0,0
3264,2850,0.0,1,450,3,30,0,0,0,0
3265,5000,1.0,1,779,7,6,0,1,1,0
3266,6995,1.0,1,1000,4,116,0,1,0,0
3267,8500,2.0,2,1242,2,10,1,1,1,1
3268,2700,2.0,1,850,1,96,0,1,1,0
3269,3195,0.0,1,506,5,30,0,0,0,0
3270,6400,1.0,1,756,1,11,0,0,0,0
3271,2900,1.0,1,750,4,61,0,1,1,0
3272,4000,1.0,1,725,2,29,1,1,0,0
3273,8760,2.0,2,1386,4,11,1,1,1,1
3274,3720,0.0,1,818,4,47,0,0,0,0
3275,5995,2.0,2,1206,2,120,0,1,1,1
3276,9450,4.0,2,3000,2,111,0,1,1,0
3277,7500,2.0,2,1236,1,29,0,1,1,1
3278,5700,1.0,1,693,3,56,0,0,0,0
3279,3500,1.0,1,717,5,10,0,1,0,0
3280,8750,2.0,2,1339,43,8,1,1,1,1
3281,20000,3.0,3,2400,10,27,0,1,0,0
3282,4850,3.0,2,1400,3,52,0,0,0,0
3283,16995,3.0,3,2153,5,37,0,0,0,0
3284,2700,2.0,1,937,2,8,0,0,0,0
3285,4625,2.0,2,915,3,15,0,0,0,0
3286,4995,2.0,1,927,11,31,1,1,0,1
3287,7011,2.0,2,1293,4,57,0,0,0,0
3288,3950,1.0,1,841,2,85,1,1,0,0
3289,4200,3.0,2,775,3,55,0,0,0,0
3290,4299,2.0,1,925,2,57,1,1,1,1
3291,12195,3.0,3,1789,4,7,0,0,0,0
3292,5995,2.0,1,950,3,116,0,0,0,0
3293,3095,1.0,1,750,3,51,0,0,0,0
3294,6350,3.0,2,1126,10,29,0,0,0,0
3295,3950,1.0,1,667,4,37,0,0,0,0
3296,2500,1.0,1,550,9,59,0,0,0,0
3297,8950,2.0,2,2002,2,105,0,0,0,0
3298,2595,2.0,1,600,8,91,1,1,1,1
3299,1700,1.0,1,780,3,90,0,0,0,0
3300,2495,0.0,1,484,5,56,1,0,0,1
3301,4595,1.0,1,750,3,96,0,0,0,0
3302,3589,1.0,1,964,5,101,1,1,1,1
3303,3250,1.0,1,700,8,15,1,1,1,0
3304,5995,1.0,1,1100,3,105,0,1,0,0
3305,7509,2.0,2,1109,2,16,1,0,1,0
3306,3200,0.0,1,541,2,105,0,1,0,0
3307,4390,1.0,1,885,2,9,0,0,0,0
3308,4525,3.0,1,900,7,38,0,0,0,0
3309,8300,3.0,2,1400,5,30,0,0,0,0
3310,2295,0.0,1,450,4,101,0,0,1,0
3311,4640,2.0,2,846,6,14,0,0,0,0
3312,7285,2.0,2,1350,9,86,0,0,0,0
3313,4575,1.0,1,730,3,89,1,1,0,1
3314,6995,2.0,2,1306,2,28,1,1,1,0
3315,2295,2.0,1,800,4,86,0,0,0,0
3316,8995,3.0,2,1400,10,27,0,1,0,0
3317,3300,1.0,1,833,6,58,0,0,0,0
3318,3100,0.0,1,510,2,8,0,0,0,0
3319,3800,0.0,1,698,2,8,1,1,1,1
3320,13500,2.0,2,1980,6,96,0,0,0,0
3321,3800,1.0,1,655,10,0,0,0,0,0
3322,4650,1.0,1,787,2,11,0,0,0,0
3323,4975,2.0,1,1040,2,86,1,1,0,1
3324,3650,1.0,1,750,8,33,0,0,0,0
3325,5250,1.0,1,1052,4,33,0,0,0,0
3326,3650,1.0,1,650,2,54,0,0,0,0
3327,3800,1.0,1,800,2,89,0,0,0,0
3328,5999,2.0,2,1500,2,116,1,1,1,1
3329,5740,2.0,2,1147,7,39,0,0,0,0
3330,3200,1.0,1,601,2,28,1,0,0,0
3331,18000,4.0,4,2712,1,89,0,0,0,0
3332,3125,1.0,1,744,6,116,1,1,1,0
3333,3988,1.0,1,630,12,4,0,0,0,0
3334,5495,1.0,2,1060,2,34,0,0,0,0
3335,3200,1.0,1,753,1,77,0,1,1,1
3336,5500,2.0,2,1175,2,65,0,0,0,0
3337,9150,2.0,2,1266,1,89,0,0,0,0
3338,3995,2.0,1,890,11,43,0,1,0,1
3339,7000,3.0,2,1158,15,43,0,0,0,0
3340,8000,2.0,2,1075,3,10,0,1,0,1
3341,7900,2.0,2,1187,6,5,0,0,0,0
3342,2750,0.0,1,626,12,11,0,0,0,0
3343,3225,1.0,1,603,3,15,0,1,1,1
3344,6350,2.0,2,1364,5,17,0,0,0,0
3345,4500,1.0,1,840,3,94,0,1,0,0
3346,9500,3.0,2,1800,3,102,0,0,0,0
3347,8980,2.0,2,1257,4,2,0,0,0,0
3348,6250,2.0,2,1100,2,89,0,0,0,0
